id,scraper_version,created_at,updated_at,processed,zip_code,available_nationwide,utility_company,service_territory,program_name,program_category,program_type,program_level,consumer_rebate,funding_source,administrator,product_category,items,technologies,incentive_amount,maximum_amount,incentive_description,percent_value,percent_cap_min,percent_cap_max,per_unit_amount,max_units,financing_apr,financing_max_amount,financing_term_months,bill_credit_amount,bill_credit_duration,incentive_narrative,bonus_amount,bonus_percent,bonus_condition,average_savings,program_budget,project_cost_cap,recipient,income_limits,low_income_eligible,moderate_income_eligible,high_income_eligible,special_requirements,energy_audit_required,building_type,customer_type,eligibility_summary,application_process,application_url,contractor_required,instant_rebate_available,free_products_included,start_date,end_date,currently_active,program_url,source_page,additional_information,contact_email,contact_phone,program_details,notes,technical_details,source,state,incentive_format,unit_type,bill_credit_period,tax_exemption_type,image_url,image_urls,normalized_category,segment,portfolio,is_featured,seo_meta,faq_data,iq_context,image_focal_points,category_tag,category_filter,status,stackable_with_rebates,related_program_ids,while_funds_last,hide_related_incentives
0abbb0e8-484b-4c31-a0bc-1b54163e4f8d,1.0,2026-02-17 11:33:53.44564+00,2026-03-24 23:06:13.120959+00,true,10001,,Con Edison,Con Edison Service Territory,Save Thousands Off an Air-Source Heat Pump - Option 1 Enhanced,,Rebate,Residential,true,,,Heat Pumps,Remove or disable old heating system and replace with air-source heat pumps (Enhanced Incentives),,5000.00,10000.00,"$5,000 for Option 1 Enhanced Incentives. Incentives capped at 70% of project costs, or 85% if located in a Disadvantaged Community.",,,,,,,,,,,,,15.00,Up to 85% of project costs if located in a Disadvantaged Community (vs. 70% standard cap).,,,,,,,,,,,,Residential,"Single-family homes, two- to four-family buildings, and individual apartment owners in buildings with five or more apartments.","Choose from Con Edison’s list of approved contractors or have yours apply to participate. The contractor will visit your home, recommend equipment, and provide pricing after Con Edison’s contribution. The contractor performs the work and subtracts the incentives directly from your invoice. After installation, enroll in Con Edison’s Select Pricing Plan.",https://coned-findacontractor.icfsightline.com/,true,true,,,,,https://coned-findacontractor.icfsightline.com/,https://www.coned.com/en/save-money/rebates-incentives-tax-credits/rebates-incentives-tax-credits-for-residential-customers/electric-heating-and-cooling-technology-for-renters-homeowners/save-on-a-central-air-source-heat-pump,https://www.nyserda.ny.gov/ny/Disadvantaged-Communities,,,,Program page emphasizes using a participating contractor; incentives are deducted directly from the contractor’s invoice. Select Pricing Plan enrollment recommended after installation.,,Con Edison,NY,dollar_amount,,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/0abbb0e8-484b-4c31-a0bc-1b54163e4f8d.jpg?t=1774393572999,,Heat Pumps,"[""Residential""]","[""Energy Efficiency"",""Building Electrification""]",false,,,,,,,draft,false,[],false,false
0adf2766-ceae-4435-bb83-d36a92878799,1.0,2026-02-04 17:17:01.901236+00,2026-03-24 23:02:52.579421+00,true,90001,true,Southern California Edison,Southern California Edison (SCE) Company,Southern California Edison Commercial Steam Cookers Rebate,Commercial Food Service,Special Pricing,,,,,Commercial Food Service,Commercial Steam Cookers,,1500.00,,Special Pricing: $1500 on Commercial Steam Cookers,,,,,,,,,,,,,,,,,,Customers,,,,true,,false,New Construction,Commercial,,Purchase through participating retailers to receive instant rebate at point of sale. Visit program website for list of participating retailers.,,,true,,2023-01-01,2026-01-01,true,https://caenergywise.com/instant-rebates/,https://caenergywise.com/instant-rebates/,,heddy@energy-solution.com,(714) 787-1098,,,,,,dollar_amount,,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/0adf2766-ceae-4435-bb83-d36a92878799.jpg?t=1774393372489,,Appliances,"[""Commercial""]","[""Energy Efficiency""]",false,,,,,,,draft,false,[],false,false
0b3057d5-0d60-491b-82a0-f18891ec74f7,1.0,2026-02-18 15:18:33.601194+00,2026-03-24 22:52:36.772682+00,true,10001,,Con Edison,Con Edison Service Territory,Instant Lighting Incentive Program - Downlight,,,Commercial,,,,Downlights,Downlights with Screw-In or Pin-Based Lamps; Downlights with Screw-In or Pin-Based Lamps Retrofit,,,,Per-unit incentives for qualified downlights. New: $15; Retrofit: $9. MCC $2.00.,,,,,,,,,,,,,,,,,,,,,,,,,,Commercial,Products must be on ENERGY STAR or DLC QPLs; one-to-one replacements; incentives effective on submission date; subject to post-inspection.,Visit the official program website to learn about eligibility requirements and submit your application.,,,true,,,,,https://energystar.gov/productfinder/product/certified-light-fixtures,https://cdne-dcxprod-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/rebates-incentives-tax-credits-for-commercial-industrial-buildings-customers/instant-lighting/bonus-incentives.pdf?rev=fc82fe3e7b1648d3bb56182613a9b19c,https://designlights.org/qpl,,,ENERGY STAR and DLC QPL references provided for qualifying downlight products.,,,Con Edison,NY,per_unit,unit,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/0b3057d5-0d60-491b-82a0-f18891ec74f7.jpg?t=1774392756675,,,"[""Commercial""]",,false,,,,,,,draft,false,[],false,false
0b8afc8c-4b43-431d-93cf-57f98aea3f22,1.0,2026-02-04 15:10:05.05974+00,2026-03-24 22:58:23.618359+00,true,77494,true,Texas State Programs,Texas Statewide,Emission Reduction Incentive Grants Program,Financial Incentive,Grant Program,State,,,Texas Commission on Environmental Quality,Other,"Medium-Duty Electric Vehicles, Heavy-Duty Electric Vehicles, Off-Road Electric Vehicles, Level-2 Electric Vehicle Service Equipment, Direct Current Fast Charging Equipment","Medium-Duty Electric Vehicles, Heavy-Duty Electric Vehicles, Off-Road Electric Vehicles, Level-2 Electric Vehicle Service Equipment, Direct Current Fast Charging Equipment",,,"Note: As of May 2025, the program is currently closed. The Emissions Reduction Incentive Grants (ERIG) Program is a program of the Texas Emission Reduction Plan (TERP). This program offers grants for the replacement or upgrading of on-road and non-road equipment, stationary equipment, locomotives, marine vessels, rail relocation/improvement, and on-vehicle electrification and idle reduction infrastructure. For more information, visit the program website.",,,,,,,,,,,,,,,,,,Business,,,,,Must meet applicable program equipment and eligibility requirements (see program website).,,,Commercial,,Contact the program administrator or visit the program website to apply. Review eligibility requirements before starting your project.,,,false,,2025-05-21,,true,https://www.tceq.texas.gov/airquality/terp/erig.html,http://programs.dsireusa.org/system/program/detail/22240,,terp@tceq.texas.gov,(800) 919-8377,,Incentive Amount: Varies. Last updated: 2025-05-21.,,,,dollar_amount,,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/0b8afc8c-4b43-431d-93cf-57f98aea3f22.jpg?t=1774393103557,,,"[""Commercial""]",,false,,,,,,,draft,false,[],false,false
0c129f89-1254-4023-bcb5-7319217bb823,1.0,2026-02-18 15:36:29.339487+00,2026-03-24 23:03:49.714604+00,true,10001,,Con Edison,Con Edison Service Territory,New York State Affordable Multifamily Energy Efficiency Incentives - Comprehensive Pathway Tier 1,Multifamily Energy Efficiency,Rebate,Multifamily,false,,Con Edison and National Grid; coordinated with NYSERDA,Whole-Building Upgrades,Comprehensive Pathway Tiered Incentives,"Energy efficiency, Multifamily",1500.00,1500.00,"Tier 1 (100–149 Points): $1,500 per dwelling unit. In the Comprehensive Pathway, projects earn incentives on a dollar-per-dwelling-unit basis with tiers based on total points earned.",,,,,,,,,,,,,,,,,,Building property owners or managers,,,,,,false,Existing,Commercial,"Existing affordable multifamily buildings with five or more residential units in New York City and Westchester County, including those with Con Edison electric service and National Grid gas service. Supporting documentation (e.g., regulatory agreements, mortgages from housing agencies, or rent roll) required.",Visit the official program website to learn about eligibility requirements and submit your application.,https://nyserda.jotform.com/team/operations/MultifamilyContractorCustomerRef,,,,,,,https://www.nyserda.ny.gov/-/media/Project/Nyserda/Files/Programs/LMI/Affordable-Multifamily-Energy-Efficiency-Program/AMEEP-Downstate-Incentive-Fact-Sheet.pdf,https://www.coned.com/en/save-money/rebates-incentives-tax-credits/rebates-incentives-for-multifamily-customers/affordable-buildings,https://www.nyserda.ny.gov/-/media/Project/Nyserda/Files/Programs/LMI/Affordable-Multifamily-Energy-Efficiency-Program/AMEEP-Program-Manual.pdf,Multifamily@coned.com,1-844-316-4288,,"Program fact sheet (Downstate) details tiered incentive structure; Tier 1 shown here is $1,500 per dwelling unit for projects earning 100–149 points. Additional tiers and program rules are described in NYSERDA materials.",,Con Edison,NY,dollar_amount,,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/0c129f89-1254-4023-bcb5-7319217bb823.jpg?t=1774393429608,,,"[""Commercial""]",,false,,,,,,,draft,false,[],false,false
0cc841c7-eeb1-46bd-a0ff-d39d89b5bd5e,1.0,2026-02-18 15:26:31.591753+00,2026-03-24 23:04:32.482074+00,true,10007,,Con Edison,Con Edison Service Territory,Financing as Low as 0%,Financing,Financing,"Residential, Multifamily, Small Business, Commercial & Industrial",false,,Con Edison with third-party financing partners,,,,,,"Con Edison works with financing partners to offer zero-down, low-interest financing to help customers fund energy-efficiency upgrades. Low-interest loans are subject to caps and various circumstances, and exclusions apply to some equipment. Clean Heat projects are not included.",,,,,,0.00,,,,,,,,,,,,"Homeowner, Renter, Business, Nonprofit, Building Owner/Manager",,,,,,,,"Residential, Multifamily, Small Business, Commercial","Available to customers within Con Edison service territory including single-family homes and residential buildings (2–4 apartments), large multifamily (5+ apartments), small businesses and nonprofits, and large commercial and industrial buildings. Clean Heat projects are excluded.",1) Visit the relevant program page for your customer segment. 2) Select a participating contractor from the approved list. 3) Review incentives and copay with your Participating Contractor. 4) Choose a financing partner from the listed Financial Service Providers.,,,,,,,true,https://www.coned.com/en/save-money/rebates-incentives-tax-credits/financing-as-low-as-zero-percent,https://www.coned.com/en/save-money/rebates-incentives-tax-credits/financing-as-low-as-zero-percent,,eefinancing@coned.com,,,"Page states: ""We’re working with financing partners to offer zero-down financing.*"" Footnote: Low-interest loans are subject to caps and various circumstances; exclusions apply to some equipment; Clean Heat projects are not included. How it Works outlines four steps and links to segment-specific program pages.",,Con Edison,NY,financing,,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/0cc841c7-eeb1-46bd-a0ff-d39d89b5bd5e.jpg?t=1774393472414,,,"[""Residential"",""Commercial""]","[""Financing""]",false,,,,,,,draft,false,[],false,false
0d10b604-ba67-484b-a961-00aa295cdd74,1.0,2026-02-18 15:32:16.064093+00,2026-03-24 23:18:27.971731+00,true,10007,,Con Edison,Con Edison Service Territory,Small Business & Nonprofit Energy Efficiency and Building Electrification Program - Custom Electric Measures,Custom,,Commercial,,,Willdan Energy Solutions (Program Implementation Partner),Custom Electric Efficiency Measures,,,,,$0.65/kWh for custom electric energy savings under the Small Business & Nonprofit Energy Efficiency Program. Incentives are typically based on projected energy savings and are applied as an invoice discount; checks are available upon request.,,,,0.6500,,,,,,,,,,,,,,Business,,,,,,,,Commercial,"Available to small businesses and nonprofits within Con Edison territory in New York. Projects typically require energy savings calculations performed by a Participating Contractor. Incentive is based on projected savings, equipment installed, building type, overall project cost, and any available bonus incentives.","Choose a Participating Contractor from Con Edison’s approved list. The contractor will visit your facility, provide a quote, estimate incentives, complete the work, and subtract incentives directly from your invoice. If preferred, you may request the incentive as a check when applying. Contractors not on the list can apply to participate.",https://cdnc-dcxprod2-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/small-business/participating-contractors-list.xlsm,true,true,,2026-01-01,,,https://www.coned.com/SmallBiz,https://cdnc-dcxprod2-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/small-business/smb-incentives-factsheet.pdf?rev=bce3ac166fed459286960cf7828d8678&hash=8DAE39024036B4D8E6942A7D98F979E6,https://cdnc-dcxprod2-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/small-business/smb-incentives-factsheet.pdf,smallbiz@coned.com,,,"Con Edison covers up to 70% of energy efficiency upgrade costs and up to 50% of heat pump installation costs; exact incentive depends on savings, equipment, building type, project cost, and bonus availability. Incentives are generally applied as invoice discounts; checks available upon request. Neighborhood bonus incentives may be available in Jamaica, Queens for certain measures.",,Con Edison,NY,per_unit,kwh,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/0d10b604-ba67-484b-a961-00aa295cdd74.jpg?t=1774394307900,,,"[""Commercial""]",,false,,,,,,,draft,false,[],false,false
0efb4cda-194f-4a4f-8f5e-6f7904060240,1.0,2026-02-18 15:44:41.630532+00,2026-03-24 23:19:53.052276+00,true,10001,,Con Edison,Con Edison Service Territory,Prescriptive Electric Measures - HVAC and Motors (kWh-based),,,Multifamily,,,,HVAC,"Central AC unit replacement, PTAC, elevator modernization, VFDs, ECMs, booster pumps, exhaust fan motors",,,,Market rate: $0.35/kWh (most measures) or $0.25–$0.35/kWh; Affordable housing: $0.50/kWh or $0.35/kWh depending on measure,,,,0.3500,,,,,,,,,,,,,,,,,,,,,,Commercial,,Visit the official program website to learn about eligibility requirements and submit your application.,,,,,,,,,https://cdnc-dcxprod2-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/rebates-incentives-for-multifamily-customers/program-incentives.pdf?rev=b525f8cc16364724bf46e340dceb9e92&hash=1847E4D795BF94A9B2F770EF5E1A9E94,,,,,Market rate: Central AC/PTAC/Custom VFD/Booster/ECM/Rooftop fan motor at $0.35/kWh; Prescriptive VFD $0.19/kWh; Elevator $0.25/kWh. Affordable housing: $0.50/kWh for most; elevator $0.35/kWh.,,Con Edison,NY,per_unit,kwh,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/0efb4cda-194f-4a4f-8f5e-6f7904060240.jpg?t=1774394392810,,HVAC,"[""Commercial""]","[""Energy Efficiency"",""Building Electrification""]",false,,,,,,,draft,false,[],false,false
0f3ac0a7-c90a-48a4-84ea-8e1852774184,1.0,2026-02-18 15:32:31.469401+00,2026-03-24 23:27:33.142371+00,true,10007,,Con Edison,Con Edison Service Territory,Small Business & Nonprofit Energy Efficiency and Building Electrification Program - Gas Heating: Pipe Insulation – Boiler Pipes,Gas Heating,,Commercial,,,,,,,,,$5 / therm,,,,5.0000,,,,,,,,,,,,,,,,,,,,,,Commercial,"Program is for small businesses and nonprofits in Con Edison territory. Work must be performed by a Participating Contractor from Con Edison’s approved list, or your contractor must apply and be approved to participate.","Choose a contractor from Con Edison’s approved list. The contractor will visit your facility, provide a quote, estimate the incentive Con Edison will cover, complete the work, and subtract the incentive directly from your invoice. Alternatively, you may request to receive the incentive as a check during application.",https://cdnc-dcxprod2-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/small-business/participating-contractors-list.xlsm?rev=128f2c779ce14cdba8db49f76a315302,true,true,,2026-01-01,,,https://www.coned.com/SmallBiz,https://cdnc-dcxprod2-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/small-business/smb-incentives-factsheet.pdf?rev=bce3ac166fed459286960cf7828d8678&hash=8DAE39024036B4D8E6942A7D98F979E6,,ConEd-SmallBiz@Willdan.com,,,"Program page indicates incentives are applied as an instant discount on the contractor invoice; checks are available upon request. Con Edison covers up to 70% of energy efficiency upgrade costs (and up to 50% for heat pumps), with exact incentives based on equipment and project details.",,Con Edison,NY,per_unit,mmbtu,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/0f3ac0a7-c90a-48a4-84ea-8e1852774184.jpg?t=1774394749085,,,"[""Commercial""]","[""Building Electrification"",""Energy Efficiency""]",false,,,,,,,draft,false,[],false,false
0ff7c877-395d-452f-ab40-2335199a0a05,1.0,2026-02-04 15:10:16.926058+00,2026-03-24 23:16:14.957863+00,true,77494,true,Federal State Programs,Federal Statewide,Plug-In Electric Drive Vehicle Tax Credit,Financial Incentive,Personal Tax Credit,Federal,,,Internal Revenue Service,Vehicles,"Passenger Electric Vehicles, Plug-in Electric Hybrid Vehicles","Passenger Electric Vehicles, Plug-in Electric Hybrid Vehicles",3750.00,7500.00,"Note: Section 70502 of The One Big Beautiful Bill (OBBB) repealed this tax credit for equipment placed in service after September 30, 2025. Vehicles placed into service prior to January 1, 2023: The federal government provides a tax credit for the purchase of a new all electric or plug-in hybrid electric vehicle. The credit has a base value of $2,500 and an additional $417 for each kWh of battery capacity in excess of 4 kWh, up to a combined maximum of $7,500. Vehicles placed into service after December 31, 2022 and before September 30, 2025: Qualifying vehicles can receive up to $7,500 if certain component sourcing and final assembly requirements are met. MSRP and income limits apply. The Inflation Reduction Act established a process allowing the purchaser to transfer the credit to the dealer.",,,,,,,,,,,,,,,,,,"Business, Industrial Facility, Homeowner, Agricultural",,,,,"Vehicles must be made by a manufacturer, have GVWR ≤ 14,000 pounds, and have battery capacity ≥ 4 kWh. Final assembly in North America and component sourcing/recycling percentages apply for credits after 12/31/2022. MSRP and modified adjusted gross income limits apply.",,,"Commercial, Industrial, Residential, Agricultural",,Contact the program administrator or visit the program website to apply. Review eligibility requirements before starting your project.,,,,,2010-01-01,2025-09-30,true,https://www.energy.gov/save/electric-vehicles,http://programs.dsireusa.org/system/program/detail/22352,,,,,"Vehicles purchased prior to 1/1/2023: $2,500 plus $417 for each kWh of battery capacity in excess of 4 kWh. Vehicles purchased after 12/31/2022: Up to $7,500 if certain sourcing requirements are met. Maximum incentive: $7,500. Last updated: 2025-07-25.",,,,dollar_amount,,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/0ff7c877-395d-452f-ab40-2335199a0a05.jpg?t=1774394174898,,Vehicles,"[""Commercial"",""Industrial"",""Residential""]","[""Electric Vehicles""]",false,,,,,,,draft,false,[],false,false
1499ee7a-c542-4bf7-aeb8-c5a5176a1cc3,1.0,2026-02-04 15:11:07.490099+00,2026-03-24 23:16:42.632651+00,true,77494,true,Federal Programs,Federal Service Territory,Alternative Fuel Vehicle Refueling Property Tax Credit (Personal),Financial Incentive,Personal Tax Credit,Federal,,,Federal Programs,,Level-2 Electric Vehicle Service Equipment,Level-2 Electric Vehicle Service Equipment,,1000.00,"Qualified alternative fuel vehicle refueling equipment not subject to depreciation allowances, including electric vehicle charging equipment, is eligible for a tax credit of 30% up to $1,000. Projects do not have to meet the same labor standards as commercial projects to qualify for the full 30% tax credit. The direct pay option allows certain non-taxable entities to directly monetize certain tax credits. The act also allows eligible taxpayers to transfer all or a portion of their eligible tax credits to an unrelated taxpayer; transfers must be reported to the IRS and only one transfer is permitted.",30.00,,,,,,,,,,,,,,,,,"Homeowner, Multifamily Property Owner",,,,,,,,"Residential, Multifamily Residential, Low Income Residential",,Contact the program administrator or visit the program website to apply. Review eligibility requirements before starting your project.,,,,,2006-01-01,,true,https://www.energy.gov/save/home-upgrades,http://programs.dsireusa.org/system/program/detail/22475,,,,,"30%. Maximum incentive: $1,000. Note: Section 70504 of The One Big Beautiful Bill repealed this tax credit for equipment placed in service after June 30, 2026. Section 13801 (Inflation Reduction Act) established monetization procedures for certain credits; expiration shown as 12/31/2032 in authorities. Last updated: 2025-07-25.",,,,dollar_amount,,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/1499ee7a-c542-4bf7-aeb8-c5a5176a1cc3.jpg?t=1774394202556,,,"[""Residential"",""Low-Income""]","[""Low-to-Moderate Income""]",false,,,,,,,draft,false,[],false,false
155d58df-e971-49d0-bb0c-bcb63284d247,1.0,2026-02-18 15:32:27.42526+00,2026-03-24 23:23:34.68536+00,true,10001,,Con Edison,Con Edison Service Territory,Small Business & Nonprofit Energy Efficiency and Building Electrification Program - HVAC: Variable Frequency Drive (VFD),HVAC,,Commercial,,,,HVAC,,,,,"$0.65 per kWh saved for Variable Frequency Drive (VFD) measures under Con Edison’s Small Business & Nonprofit Energy Efficiency and Building Electrification Program. Incentives are applied as a discount on the contractor invoice, and may alternatively be issued as a check upon request.",,,,0.6500,,,,,,,,,,,,,,Business,,,,,,,,Commercial,Available to small businesses and nonprofits within Con Edison service territory in New York. Projects are implemented through Participating Contractors; incentives are based on equipment installed and projected energy savings.,"Choose a Participating Contractor from Con Edison’s approved list. The contractor will visit your facility, provide a quote, estimate the incentive Con Edison will cover, complete the work, and subtract the incentive directly from your invoice. If preferred, you may request the incentive as a check during application.",https://cdne-dcxprod-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/small-business/participating-contractors-list.xlsm,true,true,,2026-01-01,,,https://www.coned.com/SmallBiz,https://cdnc-dcxprod2-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/small-business/smb-incentives-factsheet.pdf?rev=bce3ac166fed459286960cf7828d8678&hash=8DAE39024036B4D8E6942A7D98F979E6,,ConEd-SmallBiz@Willdan.com,,,Program page states Con Edison covers up to 70% of energy efficiency upgrade costs (and up to 50% for heat pump installation); incentives are often savings-based and applied on invoice. Participating Contractor required; non-network contractors can apply to join.,,Con Edison,NY,per_unit,kwh,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/155d58df-e971-49d0-bb0c-bcb63284d247.jpg?t=1774394614622,,HVAC,"[""Commercial""]","[""Energy Efficiency"",""Building Electrification""]",false,,,,,,,draft,false,[],false,false
15cf549e-c0bb-4dbc-bbbc-e6cee6542bf5,1.0,2026-02-04 17:10:13.111898+00,2026-03-24 22:45:11.544156+00,true,90001,true,Los Angeles Department of Water & Power (LADWP),Los Angeles Department of Water & Power (LADWP),Los Angeles Department of Water & Power (LADWP) Electric Vehicle Chargers (AC-Output) Rebate,Other,Rebate,,,,,Other,AC-Output Level 2,Level 2 (240V) Electric Vehicle Chargers,,1500.00,"Rebate: Up to $1,500 on Electric Vehicle Chargers (AC-Output)",,,,,,,,,,,,,,,,,,Customers,,,,true,,false,,Residential,,Submit rebate application after purchase. Visit program website for application form and requirements.,,,,,2024-01-01,,true,https://www.ladwp.com/residential-services/programs-and-rebates-residential/electric-vehicles/residential-ev-charger-rebate-program#how-to-apply,https://www.ladwp.com/residential-services/programs-and-rebates-residential/electric-vehicles/residential-ev-charger-rebate-program#how-to-apply,,pluginla@ladwp.com,8664840433,,,,,,dollar_amount,,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/15cf549e-c0bb-4dbc-bbbc-e6cee6542bf5.jpg?t=1774392311402,,,"[""Residential""]",,false,,,,,,,draft,false,[],false,false
15d4dce0-e185-4385-9541-00e0e2f7caf3,1.0,2026-02-04 15:09:58.535264+00,2026-03-25 21:41:42.75031+00,true,77494,true,Texas Commission on Environmental Quality,Texas Statewide,Texas Clean Fleet Program,Financial Incentive,Grant Program,State,,,Texas Commission on Environmental Quality,Other,Heavy-Duty Electric Vehicles,Heavy-Duty Electric Vehicles,,,"Note: As of May 2025, the program is currently closed. The Texas Clean Fleet Program (TCFP) is a part of the Texas Emissions Reduction Plan (TERP). It provides incentives to owners of large fleets of vehicles to replace diesel-powered vehicles with ones powered by alternative fuel or hybrid engines. For more information, visit the program website.",,,,,,,,,,,,,,,,,,Business,,,,,Must meet program-specific vehicle and fleet eligibility requirements (see program website).,,,Commercial,,Contact the program administrator or visit the program website to apply. Review eligibility requirements before starting your project.,,,,,,,true,https://www.tceq.texas.gov/airquality/terp/tcf.html,http://programs.dsireusa.org/system/program/detail/22238,,,(800) 919-8377,,Incentive Amount: Varies. Last updated: 2025-05-21.,,,,dollar_amount,,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/15d4dce0-e185-4385-9541-00e0e2f7caf3.jpg?t=1774393151820,,,"[""Commercial""]",,false,,,,,,,published,false,[],false,false
18292eda-f5d0-43ca-a3c9-f7c579a6934f,1.0,2026-02-04 17:11:42.991341+00,2026-03-24 23:01:24.323073+00,true,90001,true,SoCalGas,Southern California Gas Company,SoCalGas Commercial Griddles Rebate,Commercial Food Service,Special Pricing,,,,,Commercial Food Service,All,,150.00,,Special Pricing: $150 on Commercial Griddles,,,,,,,,,,,,,,,,,,Customers,,,,true,,false,New Construction,Commercial,,Purchase through participating retailers to receive instant rebate at point of sale. Visit program website for list of participating retailers.,,,true,,2023-01-01,2026-01-01,true,https://caenergywise.com/instant-rebates/,https://caenergywise.com/instant-rebates/,,heddy@energy-solution.com,(714) 787-1098,,,,,,dollar_amount,,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/18292eda-f5d0-43ca-a3c9-f7c579a6934f.jpg?t=1774393284261,,Appliances,"[""Commercial""]","[""Energy Efficiency""]",false,,,,,,,draft,false,[],false,false
18c79d68-8522-417e-bef7-1e7f459e8c2e,1.0,2026-02-04 17:11:08.314876+00,2026-03-24 23:00:10.439192+00,true,90001,true,Los Angeles Department of Water & Power (LADWP),Los Angeles Department of Water & Power (LADWP),Los Angeles Department of Water & Power (LADWP) Pool Pumps Rebate,Other,Rebate,,,,,Other,In-Ground Filter (Self-Priming),,500.00,,Rebate: $500 on Pool Pumps,,,,,,,,,,,,,,,,,,Customers,,,,true,,false,,Residential,,Submit rebate application after purchase. Visit program website for application form and requirements.,,,,,2024-01-01,,true,http://www.ladwp.com/crp,http://www.ladwp.com/crp,,felix.murguia@ladwp.com,213-367-5168,,,,,,dollar_amount,,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/18c79d68-8522-417e-bef7-1e7f459e8c2e.jpg?t=1774393210366,,,"[""Residential""]",,false,,,,,,,draft,false,[],false,false
